persona,source_type,tier,title,org,author,date,url,summary,excerpt,priority_axis,stance_signal,collector,verified,note
한전,언론기사,t3,[에너지토피아] 종적 감춘 전기요금 원가주의 원칙,아시아경제,강희종(추경호 발언 인용),2024-10-25,https://www.asiae.co.kr/article/2024102415242793611,원가주의 원칙이 서민부담을 이유로 산업용만 평균 9.7% 인상하면서 무너졌다는 비판 칼럼. 산업용이 고객의 1.7%에 불과하나 사용량의 53.2%를 차지하는 구조를 지적.,전기요금은 최종적으로 당에서 판단할 부분이다.,요금 정상화,우려,자동수집(Claude),Y,신문 오피니언 칼럼
한전,언론기사,t3,2026년부터 '지역별 차등 전기요금제' 시행,서울경제,,2024-05-23,https://www.sedaily.com/NewsView/2D9ASAW4XW,산업부가 2025년 도매요금→2026년 소매요금으로 지역별 차등요금제를 단계 도입하기로 확정. 김동철 한전 사장은 '궁극적으로 가야 할 길'이라며 도매(LMP) 단계부터의 차등 필요성을 언급.,산업통상자원부가 '지역별 차등 전기요금제' 시행 시기를 못박았다.,요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,SMP·전기요금 지역별 차등화 추진,일렉트릭파워(EPJ),박윤석,2024-05-23,https://www.epj.co.kr/news/articleView.html?idxno=34346,전국 단일 SMP를 2025년 상반기부터 지역별로 차등화하고 2026년 소매 전기요금도 지역 차등제를 도입해 발전설비의 지역 분산을 유도한다는 정부 계획.,정부가 현재 전국 단일 가격으로 정산하고 있는 SMP(전력도매가격)을 2025년 상반기부터 지역별로 차등화하기로 했다.,요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,태양광 출력제어 결국 육지까지 상륙…업계 추산 시간당 400MWh 규모,전기신문,,2024-04-09,https://www.electimes.com/news/articleView.html?idxno=335254,"2024년 4월 7일 전남 태양광에 시장 출범 이래 첫 내륙 대규모 출력제어가 시행됐고, 당시 태양광 비중 37.2%·시간당 약 400MWh 손실로 추정.","9일 관련 업계에 따르면 전력거래소와 한전 광주전남본부는 지난 7일 전남 일대(해남, 고흥 등) 태양광발전소를 대상으로 사상 첫 출력제어에 돌입했다.",재생에너지·시장구조,우려,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 1분기 영업이익 3조7842억…전년비 0.8% 증가",뉴스핌,,2026-05-13,https://www.newspim.com/news/view/20260513001039,"한전은 2026년 1분기 연결 기준 매출 24조3985억원, 영업이익 3조7842억원(전년비 0.8% 증가)을 기록해 흑자를 이어갔다. 다만 부채 206조원, 차입금 128조원이 남아 하루 이자비용만 114억원을 부담하는 재무 구조가 지속되고 있다.","206조원의 부채와 128조원에 달하는 차입금이 남아 있어, 하루 이자비용으로만 114억원을 부담하고 있는 실정이다",재무 건전성,중립,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 2025년 영업이익 13.5조… '에너지 보릿고개' 넘었지만 부채 206조 여전",데일리비즈온,,2026-02-26,https://www.dailybizon.com/news/articleView.html?idxno=63479,"한전은 2025년 연결 기준 영업이익 13조5248억원(전년비 61.7% 증가)으로 창사 이래 최대 실적을 냈으나, 총부채는 206조원, 차입금 130조원 규모로 여전히 역대 최대다. 하루 이자비용이 119억원에 육박해 영업이익 상당 부분이 원리금 상환에 투입되는 구조가 지적됐다.","현재 누적 부채는 206조 원, 차입금은 130조 원 규모에 달한다. 매일 지불해야 하는 이자 비용만 119억 원에 육박해, 영업이익의 상당 부분이 원리금 상환에 투입되는 실정이다.",재무 건전성,우려,자동수집(Claude),Y,
한전,언론기사,t3,전력공기업 성적표 보니⋯한전ㆍ한수원ㆍ남동발전ㆍ남부발전 'A등급' 유지 [2026 공공기관 경평],이투데이,,2026-06-19,https://www.etoday.co.kr/news/view/2595446,2025년도 공공기관 경영실적 평가에서 한전은 탁월(S) 다음으로 높은 우수(A) 등급을 지난해에 이어 유지했다. 에너지 가격 안정과 요금 인상 효과로 개선된 재무 실적이 A등급 유지의 배경으로 작용했다.,한전과 원전 운영을 담당하는 한수원은 지난해에 이어 올해 평가에서도 탁월(S) 등급 다음으로 높은 우수(A) 등급을 유지했다.,재무 건전성,우호,자동수집(Claude),Y,
한전,언론기사,t3,[2025년도 경평]희비 갈린 에너지公·자원公…한전 'A'·석유공사 'D',아시아경제,,2026-06-20,https://www.asiae.co.kr/article/2026062010255557771,"한전은 2022년도 경평에서 당기순손실로 미흡(D) 등급을 받았으나 누적 적자 폭 개선으로 2023년도 양호(B)로 올라섰고, 2025년도 실적(매출 97조4345억원·영업이익 13조5248억원)을 바탕으로 우수(A) 등급을 받았다. 석유공사·광해광업공단이 미흡(D)을 받은 것과 대비된다.","한전은 지난해 연결기준 실적으로 매출액 97조4345억원, 영업이익 13조5248억원을 기록했다.",재무 건전성,우호,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 1분기 영업이익 3.78조···흑자 유지에도 재무 부담 여전",이뉴스투데이,,2026-05-14,http://www.enewstoday.co.kr/news/articleView.html?idxno=2429178,"한전은 2026년 1분기 영업이익 3.78조원으로 흑자를 유지했으나 부채 206조원, 차입금 128조원, 하루 이자비용 114억원의 재무 부담이 여전하다. 향후 연료비 상승 영향까지 겹쳐 재무 부담이 큰 것으로 진단됐다.",한국전력이 2026년 1분기 흑자를 이어갔지만 막대한 부채와 향후 연료비 상승 영향으로 재무 부담은 여전히 큰 것으로 나타났다.,재무 건전성,우려,자동수집(Claude),Y,
한전,언론기사,t3,"[실적 후] 한전, 1분기 최대 실적에도 유가·환율 부담에 목표가 하향 이어져",인포스탁데일리,,2026-05-14,https://www.infostockdaily.co.kr/news/articleView.html?idxno=215851,"한전은 2026년 1분기 매출 24조3985억원, 영업이익 3조7842억원(전년비 306억원 증가)의 최대 실적을 냈다. 그러나 2월 말 중동 전쟁발 국제 유가·LNG 급등이 아직 반영되지 않아 향후 시차를 두고 실적과 자금 조달에 부담으로 작용할 전망이며 증권가 목표가 하향이 이어졌다.",2월말 중동 전쟁에 따른 국제 유가 및 LNG 가격 급등세 여파가 1분기 실적에는 아직 반영되지 않은 결과로 향후 중동 전쟁 영향이 시차를 두고 실적 및 자금 조달에 영향을 줄 전망,재무 건전성,우려,자동수집(Claude),Y,
한전,언론기사,t3,"한국전력, 종전 임박에 조정 마무리 수순…목표가 24%↑",머니투데이,,2026-06-16,https://www.mt.co.kr/stock/2026/06/16/2026061608320819936,증권가는 중동전쟁 종전 국면 진입에 따른 투자 모멘텀과 가치 복원을 반영해 한전 목표주가를 기존 5만원에서 6만2000원으로 24% 상향하고 매수 의견을 유지했다. 종전으로 전쟁 이전의 투자모멘텀 부활과 가파른 가치 복원이 기대된다는 분석이다.,목표주가를 기존 5만원에서 6만2000원으로 24% 상향 조정하고 Buy(매수) 의견을 유지한다,재무 건전성,우호,자동수집(Claude),Y,
한전,보도자료,t2,"한전, 2026년 1분기 결산 실적 발표",한국전력공사,,2026-05-13,https://www.newswire.co.kr/newsRead.php?no=1034370,"한전은 2026년 1분기 매출 24.4조원(0.7% 증가), 영업이익 3.8조원(0.8% 증가)을 공시했다. 재정 건전화 노력으로 2023년 기준 47.8조원에 달했던 누적 영업적자를 올해 1분기 34.0조원으로 줄였다고 밝혔다.",2023년 기준 47.8조원에 달했던 누적 영업 적자는 올해 1분기 34.0조원으로 감소,재무 건전성,우호,자동수집(Claude),Y,
한전,보고서,t1,특수채 발행 확대가 채권시장에 미치는 영향: 한전채 발행 급증 사례를 중심으로,자본시장연구원,정화영,2024-07-24,https://www.kcmi.re.kr/report/report_view?report_no=1794,자본시장연구원이 2022년 이후 한전채 발행 급증 사례를 분석해 특수채가 신용물 투자수요를 흡수하며 민간채권을 구축하는 효과를 실증했다. 발행규모가 지나치게 커지면 채권시장 전반 금리 상승압력이 높아지므로 관리·제도개선이 필요하다고 제언한다.,한전채가 신용물에 대한 투자수요를 흡수하면서 상대적으로 신용등급이 열위에 있는 민간채권에 대한 투자수요를 구축하였음을 보여주고 있다.,사채발행한도,중립,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 80조원 채권 폭탄되나…2027년까지 50조원 줄여야",에너지경제신문,전지성,2025-03-11,https://www.ekn.kr/view.php?key=20250311028394774,"2025년 한전 채권 발행 한도는 자본총계 17조5100억원의 5배인 약 87조5500억원인데, 사채발행한도 5배 특례가 2027년 일몰된다. 이에 따라 한전은 2027년 말까지 채권발행 잔액을 자본총계 2배인 35조200억원으로 낮춰야 하는 부담을 안는다.",이 조치는 2027년에 일몰된다. 이에 따라 한전은 2027년 말까지 채권발행 잔액을 35조200억원으로 낮춰야 한다.,사채발행한도,우려,자동수집(Claude),Y,
한전,언론기사,t3,"채권 발행해 적자 메우는 한전… 빚내 전력망 투자할 위기 [계획은 있지만, 전기가 없다 (中)]",파이낸셜뉴스,이유범,2025-08-04,https://www.fnnews.com/news/202508041827477290,"한전이 누적 적자 보전을 위해 75조원 규모의 한전채를 발행했고, 현행 발행 한도 90조5000억원 중 남은 여력은 15조5000억원에 불과하다. 전력망 투자 재원까지 채권에 의존해야 하는 구조적 위기를 지적한다.","현재 기준 한전채의 발행 한도는 총 90조5000억원이며, 이 중 앞으로 발생 가능한 여력은 15조5000억원에 불과하다.",사채발행한도,우려,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 상반기 5조 흑자에도 부채 206조…채권 발행 한도 2028년부터 축소 부담",스페셜경제,박정우,2025-08-13,https://www.speconomy.com/news/articleView.html?idxno=404608,"한전이 2025년 상반기 5조원대 흑자에도 총부채가 206조원에 달하며, 사채발행한도 5배 특례 일몰로 2028년부터 한도가 2배로 축소돼 추가 발행이 어려워질 수 있다고 짚는다. 현 수준의 순발행이 이어지면 2028년 한도 초과 가능성이 있다고 경고한다.",현 수준의 채권 순발행이 이어질 경우 2028년에는 발행 한도를 초과할 가능성이 있다,사채발행한도,우려,자동수집(Claude),Y,
한전,언론기사,t3,한전채 3년물 4%대 돌파…채권시장 '자금경색' 경고등,아시아경제,이동우,2026-05-20,https://www.asiae.co.kr/article/2026052008283845091,2026년 5월 한전채 3년물 금리가 연 4%대를 약 2년 5개월 만에 다시 돌파하며 회사채 시장 구축효과 재현 우려가 부각됐다. 초우량 특수채인 한전채 금리 상승이 신용등급 낮은 회사채·여전채의 조달 여건을 압박한다고 분석한다.,한전채 금리가 오르면 상대적으로 신용등급이 낮은 일반 회사채나 여신전문금융회사채(여전채) 등은 투자 수요 확보를 위해 더 높은 금리를 제시해야 한다.,사채발행한도,우려,자동수집(Claude),Y,
한전,언론기사,t3,"기후부 용역 맡은 삼일회계법인 ""전력 공기업 최적 구조조정 방안은 한전 5개 발전자회사 하나로 통합""",경향신문,손우성,2026-06-18,https://www.khan.co.kr/article/202606182016025,기후에너지환경부 용역을 맡은 삼일회계법인이 남동·중부·서부·남부·동서발전 5개사를 하나의 법인으로 통합하는 안을 최적 구조조정 방안으로 권고했다. 단일 책임주체가 고위험 에너지 전환 과제를 일관되게 추진할 수 있다는 근거를 제시했다.,기후부 의뢰로 연구용역을 진행하고 있는 삼일회계법인은 가장 적합한 전력 공기업 구조조정 방안으로 한국남동발전·한국중부발전·한국서부발전·한국남부발전·한국동서발전 등 5개사의 통합을 권고했다.,사채발행한도,중립,자동수집(Claude),Y,
한전,언론기사,t3,"""발전5사 하나로 묶는다""…기후부, 내달 구조조정안 수립",전자신문,이준희,2026-06-18,https://www.etnews.com/20260618000162,기후에너지환경부가 발전공기업 5개사를 하나의 통합 법인으로 재편하는 안을 유력 구조개편안으로 부상시켰다. 1사 통합을 최적 대안으로 제시한 연구용역 중간결과를 토대로 다음 달 기능 재편·구조조정 방안을 수립한다는 일정을 밝혔다.,한국남동발전·중부발전·서부발전·남부발전·동서발전 등 발전공기업 5개사를 하나의 통합 법인으로 재편하는 방안이 정부의 유력한 구조개편안으로 부상했다.,사채발행한도,중립,자동수집(Claude),Y,
한전,언론기사,t3,'한 지붕' 모이는 발전 5사…임금·노조·본사 재편 숙제,머니투데이,강영훈,2026-07-18,https://www.mt.co.kr/economy/2026/07/18/2026071616361288719,"발전공기업 5사 통합이 가시화되면서 임금체계·복리후생 정비, 1만명 규모 노조 체계 재편, 통합 본사 위치 선정 등 후속 과제를 조명한다. 통합 시 분산된 경영·지원 기능 효율화와 중복 비용 절감 기대를 함께 전한다.","기후에너지환경부가 발전공기업 통합 작업에 속도를 내고 있지만 임금체계와 복리후생 정비, 1만명 규모 노조 체계 재편, 통합 본사 위치 선정 등 풀어야 할 과제가 적지 않다.",사채발행한도,중립,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 3분기 전기료 동결 결정…전기요금 인상은 언제쯤?",뉴시스,김동현,2026-06-22,https://www.newsis.com/view/NISX20260622_0003677735,"한전이 2026년 3분기(7~9월) 연료비조정단가를 kWh당 +5원으로 유지해 연료비조정단가 기준 2022년 3분기 이후 17개 분기 연속, 일반용 전기요금은 13개 분기 연속 동결됐다. 실적연료비(469.03원/kg)가 기준연료비(494.63원/kg)보다 낮아 필요 조정단가는 -3.4원/kWh 수준으로 원가상 인하요인이 있었음에도 상한이 유지됐다.","연료비조정단가는 2022년 3분기 이후 17개 분기 연속, 일반용 전기요금은 13개 분기 연속 동결됐다 / 필요 조정단가는 -3.4원/㎾h 수준이다",요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,전기요금 결정 '독립성' 강화 추진… 한국전력감독원 신설 법안 발의,에너지데일리,송병훈,2026-06-29,https://www.energydaily.co.kr/news/articleView.html?idxno=200911,"전기요금 결정의 독립성·객관성 부족 문제를 배경으로, 전기위원회 심의·의결에 법적 구속력을 부여하고 별도 독립기관인 한국전력감독원을 신설하는 전기사업법 개정안이 2026년 6월 발의됐다. 개정안 핵심은 전력시장·전력계통 운영 전반을 감독하는 전력감독원 설립이다.","전기요금 결정 과정의 독립성과 객관성이 부족하고, 전력시장 변화에 대한 전문적·중립적 의사결정 체계가 미흡하다는 지적이 꾸준히 제기돼 왔다.",요금 정상화,우호,자동수집(Claude),Y,
한전,언론기사,t3,대통령 공약 '독립 규제기관 설립' 실현 가능성은…,전기신문,김부미,2023-11-05,https://www.electimes.com/news/articleView.html?idxno=328280,"전기요금이 재무적 근거보다 정책적·정치적 판단으로 결정돼 원가보다 낮게 형성되고 시장 왜곡을 낳는다는 문제의식 아래, 전력산업계의 '전기요금 탈정치화' 요구와 독립 규제기관 설립 공약의 실현 가능성을 다룬다. 전기위원회가 산업부 내 심의기구에 불과한 한계를 지적한다.","현재 전기요금 결정은 국제 에너지가격을 반영하지 못하고 정책적, 정치적 결정에 의해 원가보다 낮게 형성되며 심각한 시장 왜곡을 불러일으키고 있다.",요금 정상화,우호,자동수집(Claude),Y,
한전,보고서,t1,에너지 전환을 위한 전력산업 규제체계 중립성∙전문성 확보 방안,기후솔루션,,2026-04-21,https://forourclimate.org/ko/research/658,"현행 규제체계가 이해상충을 가진 한전·전력거래소와 이에 의존하는 기후부 중심으로 운영된다고 진단하고, 전기위원회를 합의제 최고 감독기관으로 격상하고 전력감독원을 신설해 조사·검사·제재 기능을 전담시킬 것을 2026년 4월 제안했다.","전기위원회를 전력산업 전반의 최종 의사결정을 수행하는 합의제 최고 감독기관으로 격상, 전력감독원 신설하여 조사∙검사∙제재 기능 전담",요금 정상화,우호,자동수집(Claude),Y,
한전,언론기사,t3,[초점] 전력 규제 거버넌스 개편 방향 주목,투데이에너지,이종수,2025-11-25,https://www.todayenergy.kr/news/articleView.html?idxno=291431,"전력시장·계통·전기요금 등 정책결정 구조의 독립성·중립성 부족을 배경으로, 전기위원회를 독립 규제기구로 명시하고 원가주의·시장안정·재생에너지 통합을 원칙으로 하는 요금체계 설계 방향을 다룬다. 전력감독원은 100명 규모로 추진되고 있다.","원가주의, 시장 안정, 재생에너지 통합을 원칙으로 하는 요금 체계와 시장 규칙을 설계",요금 정상화,우호,자동수집(Claude),Y,
한전,언론기사,t3,"주택용 전기요금, 내년도 동결로 시작할까…전기위 개편·산업계 부담 등 변수",쿠키뉴스,김재민,2025-12-04,https://v.daum.net/v/20251204060254026,"주택용·일반용 전기요금 동결 기조가 이어지는 가운데, 전력시장 변화로 전기요금 결정이 정부로부터 독립돼야 한다는 주장과 전기위원회 개편 논의를 2025년 12월 시점에서 정리했다. 연료비조정단가는 직전 3개월 유연탄·LNG 등 연료가격 변동을 반영한다.",연료비조정단가는 해당 분기 직전 3개월의 유연탄·액화천연가스(LNG) 등 연료 가격 변동을 반영해,요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,"전기료 부담금 낮췄더니…전력기금, 내년부터 4.6조 빌린다[Pick코노미]",서울경제,이정훈,2026-06-09,https://www.sedaily.com/article/20053307,"전력산업기반기금 부담금 요율을 2024년 7월 3.2%, 2025년 7월 2.7%로 인하한 결과 기금 여유재원이 빠르게 소진돼 향후 2년간 공자기금에서 4조6000억 원을 차입하는 상황을 다룬다. 전기요금 고지서에 붙어 걷히는 부담금 인상이 요금 정상화 압박과 맞물려 어렵다는 점을 짚는다.",한전의 누적 재무 부담으로 전기요금 정상화 압박이 남아 있는 상황에서 전력기금 부담금까지 올리면 전기사용자 반발이 커질 수 있기 때문이다.,요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 2026년 1분기 전기요금 동결",인사이트에너지뉴스,김병욱,2025-12-22,https://www.inenews.kr/news/articleView.html?idxno=28058,"한전이 2026년 1분기 연료비조정단가를 kWh당 +5원으로 유지해 동결을 결정했다. 정부는 한전의 재무 상황과 연료비 조정요금 미조정액이 상당한 점을 고려해 2025년 4분기와 동일 단가를 통보했고, 경영 정상화를 위한 자구노력의 철저한 이행도 함께 요구했다.",2026년 1분기 연료비조정단가는 한전의 재무 상황과 연료비 조정요금 미조정액이 상당한 점 등을 고려해 2025년 4분기와 동일하게 +5.0원/kWh을 계속 적용 / 한전의 경영 정상화를 위한 자구노력도 철저히 이행해 달라고 통보받았다,요금 정상화,중립,자동수집(Claude),Y,
한전,언론기사,t3,"'지연·허수 발전사업' 뿌리 뽑는다…한전, 전력망 이용규정 개정",아시아경제,강나훔,2026-07-19,https://www.asiae.co.kr/article/2026071913185271356,한전이 '송·배전용전기설비 이용규정'을 개정해 발전사업 허가 후 1년 내 이용신청·계약이 없으면 접속용량을 회수하도록 했다. 그동안 관리 사각지대였던 약 30GW 규모 발전사업을 체계적으로 관리해 실수요자에게 계통 접속용량을 적기 배분하려는 조치다.,"발전사업 허가를 받은 뒤 1년 이내 전력망 이용을 신청하지 않거나, 이용 신청 후 1년 안에 이용계약을 체결하지 않으면 전력망 접속용량을 회수할 수 있도록 했다.",계통투자 재원,우호,자동수집(Claude),Y,
한전,언론기사,t3,8년간 이어진 송전선로 갈등 해소…당진시–한전 상생협력 재개,파이낸셜뉴스,김태완,2025-12-19,https://www.fnnews.com/ampNews/202512190944577323,2018년 송전선로 지중화 공사 중 발생한 부곡공단 지반침하 피해로 8년간 이어진 당진시–한전 갈등이 국민권익위 조정과 25차례 협의를 거쳐 해소됐다. 한전은 특별지원사업비를 지급하고 당진시는 중단됐던 전력사업 인허가 심의를 재개하며 '에너지 고속도로' 사업에 협력하기로 했다.,양 기관은 갈등의 직접적 원인이 됐던 2018년 송전선로 지중화 공사 중 발생한 부곡공단 지반침하 피해에 대해서도 성실히 보상 절차에 임하기로 했다,계통투자 재원,우호,자동수집(Claude),Y,
한전,언론기사,t3,"한전, 무안~신안 송전망 준공…전남 재생에너지 출력제어 완화 기대",더쎈뉴스(The CEN News),이명신,2026-06-08,https://www.mhns.co.kr/news/articleView.html?idxno=749553,한전이 총연장 52km의 154kV 무안~신안 송전망을 2026년 5월 30일 최종 준공했다. 이를 통해 약 190MW 규모의 재생에너지 접속 대기 물량 해소와 전남지역 출력제어 완화가 기대된다.,"154kV 송전망(운남신안읍동 간, 총연장 52km)을 지난 5월 30일 최종 준공했다",계통투자 재원,우호,자동수집(Claude),Y,
한전,언론기사,t3,동해안~동서울 HVDC…동서울변환소 인허가만 남아,에너지타임즈,김진철,2025-05-12,https://www.energytimes.kr/news/articleView.html?idxno=66950,한전은 동해안~동서울 HVDC가 통과하는 경북·강원·경기 79개 마을 전 구간 주민 합의 100%를 완료했다고 2025년 5월 12일 밝혔다. 그러나 하남시가 동서울변환소 변환설비 증설 인허가를 주민 수용성 부족을 이유로 미루면서 사업 지연 우려가 남아 있다.,한국전력공사(사장 김동철)는 동해안~동서울 HVDC 송전선로가 통과하는 경북‧강원‧경기 79개 마을 모든 구간에서 주민 합의 100%를 완료했다고 12일 밝혔다.,계통투자 재원,우려,자동수집(Claude),Y,
한전,언론기사,t3,"""전기요금 지역별 차등제, 지역 살리는 핵심 요소""",무등일보,도철원,2026-04-22,https://www.mdilbo.com/detail/DDAuq0/754993,송전망 건설비와 손실비용을 전국이 동일하게 부담하는 단일요금 구조가 수도권 집중을 심화한다며 지역별 차등 전기요금제 도입 필요성을 제기한다. 전력망을 도로·철도·항만급 국가기간시설로 보고 재원 구조를 재편해야 한다는 입장을 담았다.,"이제는 전력망을 도로, 철도, 항만과 같은 국가 기간시설 수준에서 바라봐야 한다",계통투자 재원,중립,자동수집(Claude),Y,
한전,보도자료,t2,(설명) 신규 송전선로 전체 지중화를 검토하고 있다는 내용은 사실이 아님,기후에너지환경부,,2026-06-22,https://www.korea.kr/policy/civilView.do?newsId=148966891,기후에너지환경부는 국가기간 전력망 건설 과정에서 주민 수용성 제고 방안을 검토 중이나 신규 송전선로 전체 지중화는 고려하지 않고 있다고 설명했다. 전면 지중화 시 막대한 건설비용으로 상당한 전기요금 상승이 불가피하다는 재원·요금 부담을 근거로 들었다.,신규 송전선로 전체 지중화시에는 막대한 건설비용으로 상당한 전기요금 상승이 불가피한 바,계통투자 재원,중립,자동수집(Claude),Y,
한전,보고서,t1,송전망 투자 재원 마련을 위한 지역별 전기요금 제도,국회입법조사처,,2024-10-08,https://nsp.nanet.go.kr/plan/subject/detail.do?nationalPlanControlNo=PLAN0000048869,"국회입법조사처가 2024년 10월 8일 발간한 자료로, 송전망 투자 재원 마련 수단으로서 변전소 위치에 따라 전기요금을 달리 정하는 지역별 전기요금 제도를 분석한다. 차등요금이 사업체의 합리적 입지 결정에 필요한 정보를 제공한다고 본다.",지역별 전기요금 제도는 행정구역이 아닌 변전소 위치에 따라 전기요금을 달리 정하는 것,계통투자 재원,중립,자동수집(Claude),Y,
한전,언론기사,t3,"기후부, 변압기·전선 등 주요 전력기자재 수급상황 점검",에너지데일리,송병훈,2026-05-26,http://www.energydaily.co.kr/news/articleView.html?idxno=167597,기후에너지환경부가 2026년 5월 26일 한전에서 변압기·전선 제작사와 수급상황 점검 간담회를 열었다. 전 세계 전력망 투자 확대와 중동 정세 불안에 대응해 기존 1년 단위 공급계획을 3개년 단위로 확대하고 중장기 수요를 반영한 선제 발주로 국내 공급을 안정화하기로 했다.,"이에 기존 1년 단위였던 공급계획을 3개년 단위로 확대했으며, 중장기 수요를 선제적으로 반영한 발주를 통해 국내 공급을 안정화 할 예정이다.",계통투자 재원,중립,자동수집(Claude),Y,
한전,보도자료,t2,"성공적인 에너지 전환의 핵심, 계통 거버넌스 개선 방향",기후솔루션,,2025-11-25,https://forourclimate.org/ko/newsroom/1167,한전이 송배전망 소유자이면서 규칙 제정자 역할을 겸해 재생에너지 확대에 구조적 인센티브가 부족하다고 지적한다. 영국 NESO·미국 ISO/RTO 사례를 들어 장기 송전망 계획·접속 관리 권한을 전력거래소로 이전하고 독립규제기관을 설립해 계통운영·규제의 독립성을 확보해야 한다고 제언한다.,장기 송전망 계획 수립 및 접속 관리 권한은 전력거래소로 이전,재생에너지·시장구조,우려,자동수집(Claude),Y,
한전,보도자료,t2,"[보도자료] 제주 사례 분석 결과, 최소발전용량 하향하면 재생에너지 출력제어 최대 70% 완화, 45억원 절감",기후솔루션,,2025-11-05,https://forourclimate.org/ko/newsroom/1152,"제주 사례 분석에서 최소발전용량을 국제 권고 수준까지 낮추면 재생에너지 출력제어를 최대 약 70%(2만4032MWh) 줄일 수 있는 것으로 나타났다. 이에 따라 온실가스 최소 3044톤~최대 1만1740톤, 연료비 최대 45억원 절감 효과가 분석됐다.",국제 권고 수준까지 낮추면 최대 약 70%(2만4032MWh)의 재생에너지 출력제어가 줄어드는 것으로 나타났다.,재생에너지·시장구조,우려,자동수집(Claude),Y,
한전,언론기사,t3,"울산시, 에너지 판 다시 쓰다… 분산에너지 특화지역 최종 지정",아시아경제,김철우,2025-12-25,https://view.asiae.co.kr/article/2025122515444833640,울산시가 기후에너지환경부 에너지위원회 재심의 결과 분산에너지 특화지역(전력수요 유치형)으로 최종 선정됐다. 지산지소형 전력 직거래 규제 특례가 적용돼 지역 생산 전기를 지역에서 소비하는 체계의 법적 기반이 마련됐다.,시가 기후에너지환경부 에너지위원회 재심의 결과 분산에너지 특화지역으로 최종 선정됐다.,재생에너지·시장구조,우호,자동수집(Claude),Y,
한전,언론기사,t3,호남권 2.3GW 계통 접속 재개 본격화…재생에너지 접속 '숨통',에너지데일리,변국영,2025-07-15,https://www.energydaily.co.kr/news/articleView.html?idxno=157962,"전력망 포화로 중단됐던 호남권 재생에너지 신규 계통 접속이 7월 15일부터 재개됐다. 허수사업자 회수 물량 0.4GW와 배전단 유연접속 1.9GW 등 총 2.3GW의 접속 가능 물량을 확보했으며, 유연접속은 송전망 혼잡 시 우선 출력제어를 받는 방식이다.","전력당국은 상반기 동안 호남권에서 ▲허수사업자 회수 물량 0.4GW, ▲배전단 유연접속 가능 물량 1.9GW 등 총 2.3GW의 접속 가능 물량을 확보했다.",재생에너지·시장구조,우호,자동수집(Claude),Y,
한전,언론기사,t3,"""규제 거버넌스 강화로 전력시장 투명성 높여야""",에너지신문,권준범,2024-10-22,https://www.energy-news.co.kr/news/articleView.html?idxno=206775,전력시장 개편 논의에서 시장 감시·규제 거버넌스 강화를 통한 투명성 제고 필요성이 제기됐다. 계통을 감시하는 독립적 규제 기구가 부재한 현 구조의 한계를 지적한다.,전력시장 감시와 규제 거버넌스의 강화를 통해 시장 투명성을 높여야 한다.,재생에너지·시장구조,우려,자동수집(Claude),Y,
한전,언론기사,t3,RE100 선언 기업의 고민…PPA '깜깜이' 망 이용료 손 본다,뉴시스,손차민,2026-05-05,https://www.newsis.com/view/NISX20260504_0003616758,"직접PPA에 나선 기업은 발전사업자에 전력량 요금을, 한전에 송배전망 이용 대가인 망 이용료를 낸다. 기업들이 재생에너지 조달 방식으로 직접PPA를 가장 선호(36.2%)하지만 불투명한 망 이용료 산정 기준이 걸림돌로 지적돼 제도 정비가 추진된다.",직접PPA에 나선 기업은 발전사업자에 양사 간 계약한 전력량 요금을 내면 된다. 여기에 한전에 송배전망을 이용하는 대가로 망 이용료를 낸다.,재생에너지·시장구조,중립,자동수집(Claude),Y,
한전,언론기사,t3,"(2026 신년기획) 첫발 뗀 분산특구, '지속가능 제도'로 안착할까",전기신문,김진후,2026-01-03,https://www.electimes.com/news/articleView.html?idxno=363628,1차 분산에너지 특화지역 지정이 마무리됐으나 제도 지향점과 성과 기준에 대한 논의가 여전히 진행형임을 짚는다. 투자 대비 수익 회수 경로가 불명확해 사업 지속가능성에 대한 우려가 제기된다.,"사업은 결국 투자 대비 수익 회수 가능성이 좌우하는데, 지금 특구 설계에서는 그 경로가 희미하다.",재생에너지·시장구조,우려,자동수집(Claude),Y,
